id	filename	md5	size	state
6a8e84dc-306b-4752-95d7-d653fe91f3a3	6a8e84dc-306b-4752-95d7-d653fe91f3a3/f748bf78-4dc1-47ad-8611-8186479d3e4b.FPKM.txt.gz	b3d8f563268ed14daf59d9598b169d69	525039	validated
6bcfbcf0-74bb-468a-a5fa-5bc0482a88b4	6bcfbcf0-74bb-468a-a5fa-5bc0482a88b4/df86f65c-b4ca-4d14-92b5-76f600bb12ee.FPKM.txt.gz	f7bb69bf24d74920f6f353f565f481b7	500567	validated
6c81d77d-26e7-41af-a387-2ee48ba12ed9	6c81d77d-26e7-41af-a387-2ee48ba12ed9/30de5f0b-3c3e-4120-b2bd-9204214341fc.FPKM.txt.gz	9902137a2092f8a2a0433c06c5488cfe	516731	validated
6d822383-e59b-41a6-8680-6bc3f4d1e862	6d822383-e59b-41a6-8680-6bc3f4d1e862/480de2f2-6f01-43e9-bc1b-77b8ec8451f5.FPKM.txt.gz	4804a20f7c4979dfbc4a25039163b7d6	538584	validated
6d9ad8a4-48a0-4278-8b10-94e85f128850	6d9ad8a4-48a0-4278-8b10-94e85f128850/c642e018-f0cb-4be8-9b19-c944f1daf9cf.FPKM.txt.gz	0c2746946d4960d61dd688dde324b33f	501294	validated
6deb2016-8321-465d-b4ab-05d92a4c04c0	6deb2016-8321-465d-b4ab-05d92a4c04c0/caf9cab4-f98f-46bd-a75d-0eb1e9c6c9ea.FPKM.txt.gz	eed71d9a787466aa361653f3ca53c66e	511449	validated
6e45528f-1e17-48e8-ae99-2ffbebc9c413	6e45528f-1e17-48e8-ae99-2ffbebc9c413/e75c2077-0098-42b5-ba41-181a768478de.FPKM.txt.gz	4be3b634986ad7ef5905d276ea890e8f	524656	validated
6ecd0e3a-3f92-424f-8424-3cea1015da92	6ecd0e3a-3f92-424f-8424-3cea1015da92/4764acbb-d535-4ec1-8aa4-df1512a754c2.FPKM.txt.gz	f4e1429879073935571bc2ce2547e07c	520579	validated
6feb35ca-bc27-4cf3-b6a6-dedd8523bdd0	6feb35ca-bc27-4cf3-b6a6-dedd8523bdd0/3f2cc0e5-5c45-4b32-bed1-8d549bb167eb.FPKM.txt.gz	4867d0530c4038ef51f8b5ae38acb196	522156	validated
730b5cf0-c94a-428a-b0d5-198784ef2b10	730b5cf0-c94a-428a-b0d5-198784ef2b10/2553d284-ed47-49cb-afd6-13c0ed5bc9cb.FPKM.txt.gz	7fee8fe3cb58a412b50208bcb1bac341	524942	validated
758bf6a6-f315-455c-b183-abadbea9d1f6	758bf6a6-f315-455c-b183-abadbea9d1f6/32662b7d-7abd-4ec4-b802-869292832cfc.FPKM.txt.gz	eafe7b7221afec126ce6dc5e6ee099a7	511528	validated
775442b2-b10c-45ca-9edd-d39167dfc28a	775442b2-b10c-45ca-9edd-d39167dfc28a/b14ad58e-4740-4c4f-83ff-7535efe6a055.FPKM.txt.gz	03f39a128fcb7ce7af6524f3366a8257	500683	validated
77a60e72-8a38-4c01-b621-87eeff60485b	77a60e72-8a38-4c01-b621-87eeff60485b/cdaedb53-612c-4e7a-8ffe-348944b94e0c.FPKM.txt.gz	58ca329a227d60687193149fd69bb4ca	539985	validated
7b1b2e9a-d2ed-49c8-bb73-a68f296b6e66	7b1b2e9a-d2ed-49c8-bb73-a68f296b6e66/e1e6b7e8-884b-4074-93f7-1feba917f805.FPKM.txt.gz	68946a3e80c2849cf1fa25be5666a9a2	511608	validated
7bcb532a-ffc8-4990-a495-31252c49e4b8	7bcb532a-ffc8-4990-a495-31252c49e4b8/20f5f419-da3f-4c43-95fb-f7b6218c49f6.FPKM.txt.gz	40fecf41a7a5067c44b9f497ea513758	527261	validated
7be3c1e9-b2e9-4f78-8a27-ba7ae2c0d2f1	7be3c1e9-b2e9-4f78-8a27-ba7ae2c0d2f1/a19219b1-db59-4493-83ef-e938e2ffdefd.FPKM.txt.gz	72f7574745ebc9db2b7a56c9f3a0e38d	515882	validated
7bfd4f4e-1d8d-4160-8281-b0c7486d5854	7bfd4f4e-1d8d-4160-8281-b0c7486d5854/8fc1d9e6-1247-498f-92c4-cc499dcfad45.FPKM.txt.gz	636d246a9b725c3e146a45018c6cbaee	526275	validated
7d5c3b75-c418-4cff-9a1c-bb51f7b15a15	7d5c3b75-c418-4cff-9a1c-bb51f7b15a15/798e9f56-9964-4544-9d06-6a3aea20d0a6.FPKM.txt.gz	2d6349b8cef47144ad467c5c7769794d	513257	validated
7da79af6-ff47-4927-938f-3c4a160432e2	7da79af6-ff47-4927-938f-3c4a160432e2/0c3dee5c-b102-4cc2-85d5-4c0e8f860c86.FPKM.txt.gz	5dff1529c3eecc2b5dc36355f5355dd9	520413	validated
7ff88919-3355-442f-8771-34268d86ebb5	7ff88919-3355-442f-8771-34268d86ebb5/08b04038-cfb4-4a4c-9e20-1585a4af6826.FPKM.txt.gz	0d990ec8fc108b15b9f36f3ac3af01e9	510091	validated
8360e0fb-9a1a-41a3-9963-044854fb5862	8360e0fb-9a1a-41a3-9963-044854fb5862/aec2e0c7-4792-41af-873c-3f3a53ec6d38.FPKM.txt.gz	c350f01726fa9a0a1b37ee7b701e72ff	520083	validated
83e0165a-17a3-4a1e-9349-35f5db0eaaf8	83e0165a-17a3-4a1e-9349-35f5db0eaaf8/87f95771-f0b0-476a-a84e-fb1cd403b7fe.FPKM.txt.gz	2ca232396b627f90790a39e21ebe8cc8	512610	validated
8577ad66-1a2d-41df-99c8-ba6b4a5399ac	8577ad66-1a2d-41df-99c8-ba6b4a5399ac/2e33a2c5-2196-49c4-866a-34b12d984c15.FPKM.txt.gz	8235f4a52239fe40439028f713e515c0	508395	validated
86019197-a511-4342-8832-288d5eb310c0	86019197-a511-4342-8832-288d5eb310c0/b0159d01-f1eb-490d-875b-cfdabed6f529.FPKM.txt.gz	944ec9124be42a239aa7410e594138ae	515800	validated
8c7e48c1-cf71-402f-8c7a-6f909bfc5452	8c7e48c1-cf71-402f-8c7a-6f909bfc5452/b490fdcb-d7ae-4473-93a5-eb332225b81b.FPKM.txt.gz	a47a085b9620ecc88f1f315322d52971	512032	validated
8ca4521e-78b9-4ea7-ae3c-cc8ca520001a	8ca4521e-78b9-4ea7-ae3c-cc8ca520001a/f6bd7191-a820-4d86-927a-b4b5f88ebd67.FPKM.txt.gz	9dadb2b336e8cfa5ac44387ff81ddd20	519910	validated
8ccc0bc8-33b8-40e7-a535-e51006614d67	8ccc0bc8-33b8-40e7-a535-e51006614d67/d7d3fe8e-3885-44e8-934c-50f2a3bbfb2f.FPKM.txt.gz	2e45b353653ba28c81cb3b6fff581483	514230	validated
8e2a4e38-ecb4-40c1-8c5f-502c8c7d7460	8e2a4e38-ecb4-40c1-8c5f-502c8c7d7460/72824463-7699-45ab-82d1-6bd5467e88bc.FPKM.txt.gz	195302cec69bf7e37da4a4b042888011	522222	validated
8ffa79ec-22a6-4b4d-87f8-6815557b4f73	8ffa79ec-22a6-4b4d-87f8-6815557b4f73/c98f395b-003f-41b1-abff-38b6b227d64c.FPKM.txt.gz	0ed2462dfce081fd5468b68eda06198f	519743	validated
909c6727-ff7f-4c3a-a9ec-d560927ba301	909c6727-ff7f-4c3a-a9ec-d560927ba301/eb3894d4-fcae-43ef-ad68-b756c6aa56ea.FPKM.txt.gz	760794f4b5518b65dc3e1cb0a21ae21f	517684	validated
92f69ae6-4081-4f22-aafb-e63a3ddd030d	92f69ae6-4081-4f22-aafb-e63a3ddd030d/cde0617f-fcd6-4c58-b3cf-dcfabc6fcda7.FPKM.txt.gz	aab8ec1ac6f1fca1f6e78d6e2eb0cfac	527385	validated
964c8188-4591-4315-9599-c53f227fddc8	964c8188-4591-4315-9599-c53f227fddc8/03630a0c-aa97-4e28-bac9-0206fff669cd.FPKM.txt.gz	b0ee6650be3b4bf47209965f97304ca5	513940	validated
96a20224-05a7-4034-ace7-6d513afcee0d	96a20224-05a7-4034-ace7-6d513afcee0d/0aac5e42-7554-4949-8b90-c16528c71ef8.FPKM.txt.gz	c3c232579547feb745c80981b44378ff	496533	validated
97ac305c-16db-4937-8b05-8148d6abe9d6	97ac305c-16db-4937-8b05-8148d6abe9d6/b9ab7393-4abb-41ec-9d55-a3dc846c4a93.FPKM.txt.gz	a39b0a49999088bc7d0234d6312ab658	530932	validated
98961e61-55e9-4583-a51c-769a9a9de62d	98961e61-55e9-4583-a51c-769a9a9de62d/94816a7b-6de4-4586-9ea0-0c4fbbc4abd8.FPKM.txt.gz	a763656ebbf36dd6b6ea1a3a847ba974	514151	validated
9a447c97-dabf-4a76-aaf6-be79d8aeddb8	9a447c97-dabf-4a76-aaf6-be79d8aeddb8/38fa431c-aaff-44ef-a28a-3a6bdd4688d1.FPKM.txt.gz	c3b46542f10973d2d0a61c581bcf32b8	502237	validated
9a44db20-bc43-40a1-bb7b-0c8641354901	9a44db20-bc43-40a1-bb7b-0c8641354901/c71dcbec-be8f-4246-b009-25294c19ed66.FPKM.txt.gz	49177ebca1b2ee5f36b53d1fd44be0ad	506582	validated
9d3cc58c-6c05-4ff0-b4b1-6c76a4125739	9d3cc58c-6c05-4ff0-b4b1-6c76a4125739/731337f2-a700-43d4-9f37-ee04ae39a932.FPKM.txt.gz	62777bd5408b3a76442412978e7eee02	525776	validated
9d55af84-527a-492c-8df4-a236f107d9cb	9d55af84-527a-492c-8df4-a236f107d9cb/e7cc80ef-4b87-47d9-bebe-1fb05b5b04a2.FPKM.txt.gz	b3501d328bfb08bc8eda0997d181ce0e	552940	validated
9d79af15-bc9d-422b-939f-998faa30cf36	9d79af15-bc9d-422b-939f-998faa30cf36/03094067-02d4-40c5-b6fa-bb5180dc7eab.FPKM.txt.gz	c1a8568fb31695703152d15bcc966a8f	499083	validated
9e66e111-9a5a-4cae-835e-f0c27617af48	9e66e111-9a5a-4cae-835e-f0c27617af48/1cc8603e-e8eb-4079-aef2-843329fd101f.FPKM.txt.gz	827507781e8a6e5fdf348b0551b0d4dc	511511	validated
a026d886-1fa3-471f-9679-8d239431675d	a026d886-1fa3-471f-9679-8d239431675d/c4cadcbb-ae87-43a5-811c-6bedda1d1d8d.FPKM.txt.gz	be6406086bdae8e34e9fad22bd48f8be	514878	validated
a235a70c-1028-4692-adbc-92fbd5ca7976	a235a70c-1028-4692-adbc-92fbd5ca7976/25b906db-fd54-4b85-b67e-e421826bd794.FPKM.txt.gz	8931b3bde29437e8e2b494576217ace4	501853	validated
a3778cb9-3511-4130-9059-1baba2e867ef	a3778cb9-3511-4130-9059-1baba2e867ef/4df16e07-cdbc-46cc-8b9c-39d4a9dca09e.FPKM.txt.gz	de61d977807ad4eafb4b22d15ada8105	524406	validated
a37c7a01-3ae2-4675-aef1-059e4ddd0256	a37c7a01-3ae2-4675-aef1-059e4ddd0256/0be94b2f-fccb-4482-b0ea-695c101aa65a.FPKM.txt.gz	150e387e24eed750e5db8f08cf25cd91	488073	validated
a687b21e-15eb-42f2-9c54-86c8403f405b	a687b21e-15eb-42f2-9c54-86c8403f405b/26a18ff4-ac77-47e8-9ef8-da442ac1325d.FPKM.txt.gz	c90a96828bc9f2b60e98a914d8303edd	530031	validated
aceca2cb-be54-4d0b-84f5-83b74193b79a	aceca2cb-be54-4d0b-84f5-83b74193b79a/388fca1d-5282-41cc-b638-dfdf54249dbd.FPKM.txt.gz	d92fe40b8c88386d0765d6522a09792c	529804	validated
ae443886-3c2a-48fb-99ea-c83a57dea2d5	ae443886-3c2a-48fb-99ea-c83a57dea2d5/702f6e87-99e7-47fb-a1bf-58b813489e6d.FPKM.txt.gz	e8c8c0994228fb0f39eb5c0df3b5a910	515401	validated
